transaction_id,account_id,vendor_name,transaction_date,amount,currency,transaction_type,department,employee_id
c89da161-0c66-4955-b99b-92b29e8508b2,9738,"Brooks, Alvarado and Crawford",28-09-2025,5201.18,INR,Salary,Operations,34762
bbda0985-6416-416d-ad0f-9bb54a799db6,4095,Sampson LLC,08-09-2025,4217.72,INR,Reimbursement,Sales,66716
fa4d1883-c45f-4dbb-846a-3ccbbdd1ee80,6836,"Warren, Taylor and Keller",07-07-2025,5859.28,INR,Refund,HR,49799
6eb4bb91-2494-4503-ba40-f20f053b4df3,2988,Johnson-Christian,20-08-2025,32614.14,INR,Salary,Sales,68228
669ae3f1-bd91-4e91-86b4-1ec6303fbde6,9871,Baxter-Grimes,18-05-2025,3551.22,INR,Refund,Operations,94876
8bf7898d-1d09-4dc3-abdd-c1f3f48a3f82,9730,"Brown, Levine and Davis",18-07-2025,10337.63,INR,Refund,Sales,72754
929e64c2-78b6-47a4-b2c5-9bf60b2e75b0,8273,Moore PLC,19-10-2025,13837.28,INR,Refund,Operations,20900
b3358175-c47d-4e47-bc8a-ac03e1e7210b,5117,"Dunlap, Lee and Wood",21-09-2025,5647.19,INR,Reimbursement,Finance,56144
42b25c99-53c2-46fa-92c9-07d5bc420f0e,2607,Lawrence-Olson,25-07-2025,3284.47,INR,Reimbursement,HR,21101
c95b11df-6c1f-4998-ace1-5d6d20718914,7870,"Keith, Taylor and Avila",25-09-2025,12601.78,INR,Purchase,HR,95312
48ff9790-865c-4dbb-9a0b-eaf4f0229ba1,6494,Gibson Inc,13-09-2025,32767.82,INR,Refund,IT,32605
1c3319bf-f604-484d-abd7-148f92aef702,9601,Reed-Mendez,06-07-2025,34021.12,INR,Salary,IT,72055
f6880117-7bd2-4938-ab0c-63afd28b6ec2,9616,Jones and Sons,20-06-2025,36435.82,INR,Salary,HR,76918
0cf48c56-39a2-49ce-9669-85be9431f0cf,2994,"Delgado, West and Navarro",10-07-2025,22894.79,INR,Refund,Operations,52834
f154e03d-2b5a-456b-9a9e-9a3b41fdb127,4892,Erickson PLC,08-05-2025,1439.22,INR,Refund,IT,17118
81ed37e0-29f2-47ef-a228-c68120b9f203,2701,Blanchard-Kelley,18-06-2025,46946.93,INR,Salary,HR,68869
e27fd84e-9f7e-417e-83b2-b1ac14fe622d,7814,"Carr, Oneill and Williams",14-09-2025,43585.98,INR,Purchase,IT,49250
168d7f9c-41b3-4c78-9c56-f693c41a49cc,6505,"Liu, White and Wilcox",04-08-2025,13275.3,INR,Purchase,Finance,30598
e3274dc1-452f-4884-8251-e04ccbf66efb,7393,"Casey, Jones and Howell",06-09-2025,27844.33,INR,Salary,Finance,70097
9f541006-d4b7-49e2-973f-12e66280b32f,7258,Silva PLC,04-06-2025,44308.12,INR,Reimbursement,HR,34243
47de8e09-462a-4840-9438-c2e21a2a5b3a,8951,Bauer-Leonard,15-06-2025,46316.31,INR,Refund,Sales,96141
f1e725d1-16a8-4fa8-a049-a2f3568822ae,9825,Miller PLC,24-06-2025,35685.13,INR,Maintenance,Sales,65588
06bead52-935b-4d02-8b59-cebe4cf51070,8622,Pierce Inc,29-05-2025,25696.63,INR,Refund,HR,37331
36f7dca6-da55-4c35-adec-74eaec9458b9,1273,Olson Group,04-10-2025,39940.56,INR,Salary,Operations,50872
b562efea-5418-44d4-bce9-ba90036552e8,5317,Fuller and Sons,25-09-2025,228.4,INR,Salary,Sales,14406
aa2516da-1ef1-4dcb-8857-729eaf4ed2ba,3363,Castro-Freeman,03-06-2025,19268.09,INR,Refund,HR,65520
fe8be29b-ac9c-4a83-95ab-800e7d069fae,7021,"Bass, Walker and Myers",30-08-2025,671.93,INR,Reimbursement,IT,68258
9e07fa3d-7573-4fc0-8b82-6661cb100931,4798,Pham LLC,22-06-2025,33263.33,INR,Purchase,Sales,51458
eadc4239-1475-4a4f-a4ee-aa30294b7b7b,8943,Schneider and Sons,07-07-2025,22283.8,INR,Reimbursement,Finance,58336
7a25572c-57e3-4177-8b0c-e119d22d1303,3834,Hunt-Ramsey,02-10-2025,33092.54,INR,Refund,HR,79573
8aead02e-80d4-4708-a752-a7be1a45c8e5,8252,"Kirby, Bailey and Santana",19-09-2025,22797.24,INR,Purchase,Operations,79505
97cb8537-bbc9-4d4f-952f-ac73d0cf870e,7784,Johnston-Black,13-08-2025,26148.54,INR,Refund,HR,48181
59c7d62a-3622-4880-88d9-abedcd79cac6,9567,Newton Group,17-08-2025,2510.1,INR,Salary,Finance,68841
4efba62c-6cfd-47ff-b512-a744d3c2852d,4297,Clark-Booker,31-05-2025,30406.04,INR,Reimbursement,Sales,52288
ff16bf59-38da-4a8a-97d6-fe24a77ffcec,6467,"Morgan, Wood and Murray",09-08-2025,6108.61,INR,Maintenance,Operations,22543
dad86d61-b5f8-4b97-b424-5a5f4a8e26fa,8017,Murray-Henderson,31-08-2025,21366.95,INR,Salary,HR,52170
e0b6c969-b6c3-4349-bc00-092ae0ae1d0c,5868,Zimmerman-Wilson,21-05-2025,37165.2,INR,Maintenance,Sales,69481
14ec9422-5abf-49e3-b078-67e29534f3d4,2112,Jones-Yu,03-05-2025,21762.44,INR,Maintenance,Finance,65603
7caed128-5f98-416a-828b-e445efc6dba8,5279,"Wilson, Johnson and Riley",17-09-2025,28609.43,INR,Reimbursement,Sales,25753
ad186e52-2deb-42bf-b2ed-161207c52711,8685,Griffin-Jimenez,16-06-2025,20684.77,INR,Maintenance,HR,33276
1a7b0d13-0a17-4c64-b601-42710a6b1a4a,6661,"Williams, Zamora and King",01-08-2025,29528.0,INR,Reimbursement,Operations,89903
56407b18-dc2c-47f3-9eab-b6eef1970420,4200,"Henderson, Pena and Moran",16-05-2025,43851.62,INR,Refund,Operations,92856
d969f0db-b336-4316-810c-a21839606e2e,3510,Daniels-West,10-05-2025,27890.42,INR,Refund,HR,12643
7f21c033-032c-4656-b9b1-6e74b21a2ff7,9046,Brown Inc,22-08-2025,46889.39,INR,Maintenance,HR,48424
7d429b65-8304-4224-986a-622911078230,2038,Perez Ltd,01-06-2025,34536.79,INR,Purchase,IT,78896
e6b4b1f0-0a91-494e-8122-2271d91f4760,5769,"Butler, Johnson and Sullivan",18-09-2025,33814.67,INR,Reimbursement,IT,55145
81e42ab1-8e93-4b4e-b4cb-b995e0359a1a,2320,Gould-Miles,28-05-2025,27637.31,INR,Maintenance,HR,22438
dd0ab07f-a008-418b-92de-1f718ac15e96,2007,"Miller, Smith and Farley",01-07-2025,13773.83,INR,Maintenance,Sales,72632
77a249cc-2365-46b8-896b-34014146b19b,8823,Barber-Peterson,06-10-2025,44070.56,INR,Purchase,IT,74324
8457e31f-b3b5-4300-80ff-24a6249717ce,3873,Colon-Sims,22-06-2025,12188.6,INR,Refund,Finance,75935
6afb5d59-2d1a-40c1-9753-00f58e3fb2fe,2558,Jones-Moreno,26-05-2025,40635.65,INR,Reimbursement,Operations,54963
e890b06c-eec7-4cd4-b5d2-203674edab29,2447,"Smith, Walker and Watts",20-08-2025,11144.56,INR,Salary,Operations,69002
5d6ff389-dd40-49f8-9724-bd84961eb391,5615,Williams Group,06-08-2025,12764.78,INR,Reimbursement,Operations,31124
0bc0e65c-6c02-4d77-ac53-37716ed7e0ce,1773,"Durham, Campbell and Gould",27-08-2025,42801.88,INR,Refund,HR,23177
14c8df86-cb9a-45bd-8717-ee727a0c84e6,6055,Mullins-Burns,17-05-2025,37036.74,INR,Reimbursement,HR,58695
240cc680-389d-47cb-ad9c-0f5f810d5a35,8114,White PLC,11-06-2025,27119.88,INR,Purchase,Sales,26270
7a51e8aa-15cc-481c-bc61-22b063ec6af9,6344,Garcia-Clark,03-09-2025,32096.01,INR,Refund,Finance,87015
24a61046-7067-40e8-b20f-3c4b57e5ed1d,7245,Fernandez-Carter,20-05-2025,46075.56,INR,Salary,HR,47874
8352f06c-8fb6-49f0-9d07-67d1518ee3c4,6774,"Campbell, Jenkins and Keller",05-08-2025,730.23,INR,Maintenance,Operations,83219
d988e536-3ec6-4774-b1c4-6484501f59b6,7506,Ramos-Kirby,20-05-2025,1618.21,INR,Maintenance,HR,73698
f60abf76-3fa9-4371-8031-cf7c4324f66b,1946,"Galloway, Gross and Simpson",25-08-2025,38760.83,INR,Refund,IT,19363
654a15d2-a792-4098-b665-9774d3a1f06d,2639,"Deleon, Hess and White",01-05-2025,44138.52,INR,Purchase,HR,77633
35ea530b-d94a-419e-9a72-0a17df5d7ed4,2246,"Rodriguez, Cummings and Osborne",07-08-2025,30759.89,INR,Maintenance,Finance,87528
4e2d826b-26b2-48a4-a87f-5cc3a19b662c,2677,Johnson-Duffy,05-06-2025,25971.05,INR,Salary,Operations,97683
5146e585-7930-4fce-ad0c-6836a28b653a,9635,Harris-Robinson,10-08-2025,1732.17,INR,Salary,HR,58687
bf284cf7-97f7-4145-bba8-75fff358eb14,8236,Clark LLC,14-09-2025,3370.83,INR,Refund,Sales,69756
29daf027-bf80-411a-8a17-6d7f01b79026,8948,"Drake, Spencer and Sutton",23-08-2025,4701.77,INR,Salary,Finance,86317
e58c7665-d3da-444b-8f45-cc8a0d7a51ed,6714,English-Weber,02-05-2025,9904.13,INR,Purchase,Operations,70738
f7eb4a1d-4987-41ec-9943-f3caf6d6d328,9426,Carter-Molina,20-08-2025,5077.88,INR,Refund,Finance,53852
8fa28b88-6714-4799-a888-6bc270b85811,5925,"Martin, Willis and Arias",07-10-2025,17860.09,INR,Reimbursement,IT,31477
02d315ef-f87a-4acc-9ef5-07c69989ee83,9193,"Wilkinson, Williams and Curtis",30-07-2025,44136.02,INR,Purchase,Operations,33947
3d86f211-b799-4f3b-9af9-0cc8db3d3bdf,9319,Cooper LLC,29-06-2025,36991.38,INR,Salary,Operations,95135
c925e24a-e9d9-4db3-bd05-0820876a23e3,8197,Robertson-Huerta,24-10-2025,45815.09,INR,Reimbursement,HR,54632
b41ba040-4067-45c0-be9c-a1dff8dba8bf,9222,"Lang, Higgins and Everett",09-07-2025,39496.95,INR,Maintenance,IT,93020
ddcd1015-0d48-4435-b28b-9fbe8fff6aab,4835,Brown-Jackson,17-05-2025,25162.02,INR,Salary,Finance,46256
08e8336b-368f-4e72-9cc6-1c07d702a379,5037,"Gray, Shaffer and Wells",05-07-2025,36859.35,INR,Reimbursement,HR,67621
2a9f3986-3429-4c9b-be17-f24e2cf73593,8718,"Saunders, Rodriguez and Harrington",06-09-2025,46453.58,INR,Salary,Finance,73384
878c3b8f-2ab5-49e9-a5e9-cdfe66180128,4781,Williams-King,11-09-2025,5146.05,INR,Salary,Sales,29223
d83516f4-63c0-4755-bf0a-71b8828e5d8f,6174,Walker-Johnson,01-05-2025,29244.59,INR,Reimbursement,IT,44053
3a0d08ac-5b20-4f5c-8720-06a3a2bb1ff5,3338,Robinson-Sims,29-08-2025,25241.28,INR,Refund,Finance,44559
80f494c5-986a-4fe8-8cfe-64b4486cdbcc,1954,"Wells, Clark and Barker",28-10-2025,49991.12,INR,Salary,Operations,79783
9603dc8e-4384-4612-86c7-ea5ae31e8417,4633,"Scott, Park and Cordova",05-07-2025,31098.21,INR,Salary,HR,67577
96ca33ff-657f-49ae-ad46-98c64974a460,1186,"Flores, Simmons and Webb",10-07-2025,2653.56,INR,Maintenance,Sales,49227
92b8d0ab-cad2-49fd-9e5e-0b3c30394557,4884,"Clark, Flores and Cobb",03-05-2025,8353.39,INR,Maintenance,Finance,35072
4026f31e-56b0-4d3c-9d23-69dc4154e4dd,1794,May-Tapia,22-06-2025,15980.43,INR,Maintenance,HR,43618
88db8241-3053-4685-920f-2566d4f1e899,8484,Taylor and Sons,04-07-2025,42574.22,INR,Salary,IT,11385
8eab026d-abc9-439c-b1f7-ce163cc1b020,6425,Williams-Ruiz,22-09-2025,18635.45,INR,Refund,HR,63151
648b124c-309e-4469-9af0-29d00083a33d,9134,Stephens-Jones,15-05-2025,2823.21,INR,Refund,Sales,19721
fccd017d-17db-4c2c-bf1e-c7439fccd608,1972,"Briggs, Roach and Noble",17-09-2025,35152.56,INR,Salary,Operations,55242
fd00b6fd-a1cc-45d0-b0db-87a10d9996ff,7380,Snyder LLC,24-06-2025,15049.15,INR,Refund,Sales,10389
0d9e00cd-21b9-463d-ad7e-5900da989df7,8458,"Castro, Walker and Shannon",17-06-2025,38887.4,INR,Purchase,IT,77484
9c6495d0-45e5-42f0-bf61-d6078ffca0fa,3340,Foster-Thompson,11-08-2025,15827.95,INR,Maintenance,IT,89406
f3411001-850c-4bd6-a564-364a6b8434cb,4440,Acevedo-Thompson,18-09-2025,44203.12,INR,Purchase,Sales,90638
5146ca5e-e415-467a-98e6-e9c68c83cbc0,3360,Riggs LLC,16-06-2025,45072.67,INR,Reimbursement,Operations,42246
70f946ea-0507-458f-8ad6-7cd827193b9d,9882,"Powers, Salazar and Sawyer",18-07-2025,27012.19,INR,Purchase,Operations,97352
19f96948-d1cb-4734-9dae-c57538555b17,9974,Chavez PLC,23-05-2025,16015.79,INR,Salary,HR,43337
106c508e-ee4c-4348-b1be-a8d7e0239db7,1846,Ellis-Ross,11-09-2025,8540.76,INR,Salary,Finance,40822
78c6e0cf-9692-49a3-905d-ffdb4db67c3a,9284,Jordan-Roman,21-06-2025,49243.94,INR,Purchase,IT,94466
755a41d9-c911-4205-a0b7-89f443a5be0d,1056,Watson-Lopez,26-07-2025,49008.63,INR,Maintenance,IT,11396
71dd58f5-25d0-415b-80b7-969200432ba1,8647,Brandt Group,08-05-2025,21826.32,INR,Refund,HR,94773
f1b7e745-3408-40e0-8a5b-244d54a7b6a9,3030,Willis LLC,13-08-2025,46782.74,INR,Refund,Sales,56116
cce0fcf1-c399-4e2e-82fb-d1094f7ad35a,7717,"Williams, Santos and Camacho",27-07-2025,6852.6,INR,Refund,Operations,83783
d59acbb4-aae3-4d7a-90c7-fecedd4ccebd,9238,"Choi, Wood and Salazar",22-06-2025,12352.38,INR,Maintenance,HR,48111
a6c5d0a1-a5b8-4c99-9cac-601f56568817,4312,Lee LLC,11-05-2025,22022.53,INR,Maintenance,IT,52013
600ebbfc-7f9c-4fdd-9528-5c566c1a1045,9936,Yu-Allen,10-10-2025,16154.04,INR,Refund,HR,43016
b723bcca-239e-4f4a-af7d-9952bd98db18,1909,"Hill, Morris and Duncan",25-07-2025,25928.63,INR,Salary,IT,69746
5e021a34-0a60-41bb-8e5d-5f095d9cfceb,9700,"Bailey, Mills and Cooper",10-09-2025,46014.79,INR,Purchase,HR,34943
79fe81ca-d623-432e-a118-ee8a742b6f36,8636,Harper PLC,10-05-2025,23170.23,INR,Purchase,Finance,28719
4cc8bc87-3e3b-4ab7-8a47-de78e06779d2,6486,"Hopkins, Rivas and Davis",29-08-2025,12020.0,INR,Purchase,HR,25323
3622c525-20c0-44dc-9128-89dc7c71e49a,3070,Wells and Sons,28-10-2025,21530.48,INR,Maintenance,Finance,82704
04afcea4-c58b-4204-ab40-4b513940d433,7622,Gardner-Thornton,14-08-2025,11618.49,INR,Salary,Sales,31814
65506aa7-8f56-4344-aeab-22c1a4ac472c,3051,"Little, Gonzales and Wilson",28-05-2025,36823.89,INR,Refund,Finance,48890
35a1ebb3-62a9-4504-9c55-b09a1ce35b61,3898,Miller-Duncan,20-10-2025,15684.68,INR,Salary,HR,41202
8139206b-44b2-4d72-988c-27b9e22c6fd5,6068,Monroe Inc,07-05-2025,22940.42,INR,Reimbursement,Operations,30127
5054c47f-9d8c-4656-b32b-3066e6d92884,7886,"Yates, Lester and Shaw",28-10-2025,10395.4,INR,Maintenance,HR,53229
1adf8bc7-0b4e-4a75-a7d4-cd47ee4e4ed2,1902,Hudson and Sons,17-07-2025,41122.02,INR,Reimbursement,Finance,50073
3f49210a-e546-4ce0-8707-ea30ec6fbcc6,1785,"Hernandez, Williams and Davis",27-07-2025,25871.5,INR,Refund,HR,93154
c2a42686-f844-471c-af03-db081d7b0ab1,5710,Vasquez-Fernandez,13-09-2025,15301.39,INR,Refund,IT,73250
98c969b9-c8e7-4d74-bdac-4a3e57046763,5695,Jones LLC,12-07-2025,17980.95,INR,Maintenance,Operations,89277
a45bb223-26b2-4da6-a151-a78f0599c65b,9003,"Perez, Smith and Diaz",06-08-2025,9306.16,INR,Reimbursement,Operations,70214
f9d7c096-22bd-464a-a557-392943e72cce,5497,Rodriguez-Thomas,22-06-2025,4907.11,INR,Purchase,Operations,11192
79775735-f413-4b52-8642-5abf3205488d,7451,Bell-Young,24-10-2025,4316.52,INR,Refund,HR,94708
7c0f2cef-4c44-4971-85f7-447dc491a568,7466,Figueroa and Sons,09-10-2025,41807.54,INR,Salary,IT,37160
e7663510-82e4-4355-8795-8bb75a8aec14,6685,"Banks, Roth and Hinton",12-09-2025,1622.32,INR,Maintenance,HR,73608
f2b43103-c027-4831-b5a2-7fcdbd47460b,1913,"Cook, Lee and Pugh",29-08-2025,269.29,INR,Refund,Finance,99121
4e6b71cd-1a07-4865-af34-ed8cff52fba0,5926,Colon and Sons,19-07-2025,8785.45,INR,Purchase,IT,91529
2a221367-5c92-4ffa-9e3d-942b7944f672,1982,Garrett-Brown,20-09-2025,42174.59,INR,Refund,Sales,89799
7ba3c55f-b6f2-43e5-b374-d82b28d8491e,2878,Oliver-Preston,04-05-2025,45014.66,INR,Reimbursement,Sales,66452
303cc52d-5312-4ebb-bd06-795e8cb76548,1815,"Ortiz, Martin and Nelson",05-09-2025,507.8,INR,Salary,Sales,75180
28379d54-6661-4d92-9cc8-e4dd408882f4,9394,"Delgado, Martin and Cole",17-10-2025,5414.64,INR,Salary,Sales,37906
22b7ec64-1787-4200-b74b-007dd17edef5,2846,Smith-Willis,03-07-2025,4410.11,INR,Purchase,IT,57634
11897c4f-1fa3-4d12-9c23-51dce3d10e21,8248,"Marquez, Berger and Taylor",08-10-2025,46218.93,INR,Reimbursement,Finance,11000
c7e78460-e413-48e8-b34d-54ecb9580619,7166,Shaw Ltd,20-08-2025,28611.94,INR,Reimbursement,Finance,16134
8a1cd0d0-2f8c-4102-b783-2be575244b47,4469,Richards LLC,31-08-2025,21224.67,INR,Refund,Sales,51890
80192c63-1999-4872-8d9d-18576fd7adff,7034,Huerta LLC,20-10-2025,2037.26,INR,Maintenance,Operations,77199
ff57e7d2-b3ae-4f0a-b051-60a925d93295,9006,Brown-Wright,26-08-2025,47639.12,INR,Reimbursement,Sales,35334
2a5353cd-88ab-4ae4-8167-77e1755403b2,4283,"Davis, Bonilla and Smith",01-06-2025,44315.44,INR,Purchase,HR,71975
7173afdb-0287-49a5-b35d-e7ae2960a5c6,8225,Martin-Bryant,17-05-2025,6940.33,INR,Reimbursement,Sales,52981
11475fa0-3778-45b3-b32e-b847de9cbcce,7982,"Jackson, Scott and Cortez",02-10-2025,12169.31,INR,Salary,IT,42683
f444a5d7-4685-4d31-8b27-0b4f52275298,3722,Taylor-Baker,14-09-2025,10439.44,INR,Salary,Sales,36964
2235573e-5e0f-4fec-b8fe-b98cd1585d20,1691,Lee-Evans,08-05-2025,13209.3,INR,Purchase,Operations,81747
e18d1071-dc7a-4489-bd6a-0ce4fd07097f,1687,"Kelley, Hill and Schmidt",21-09-2025,7318.65,INR,Refund,Operations,32930
b3b1cfaf-2ddb-46a8-bce3-93903ff50014,4006,Cross-Taylor,06-07-2025,46387.67,INR,Refund,IT,19555
dabfbf17-d83e-482e-aca3-53c920cece22,9743,"Weaver, Hall and Mcneil",10-05-2025,25703.97,INR,Purchase,Sales,36725
9331b9aa-46cc-45dc-81f7-ca13824394a6,6498,Carlson PLC,29-06-2025,28901.06,INR,Refund,Finance,98439
759febb8-73e0-4157-b4db-c57f9b7b25ba,8766,Mason-Fox,20-07-2025,37801.62,INR,Refund,Sales,98668
5b7fa5c7-0892-4d8b-b322-d4fa142d8a8c,7951,Velazquez and Sons,28-10-2025,37234.43,INR,Refund,HR,59417
6e03d189-5f7c-4ea1-92b3-d0b51ed88f0c,3456,Sosa-Snyder,18-10-2025,31404.99,INR,Purchase,Operations,11536
e3bea8df-50d6-41f8-bd0c-6672a6936019,7141,Baldwin-Woodard,08-07-2025,23235.88,INR,Maintenance,Finance,92141
ce007c22-e1df-4d9c-8075-15135e61e8b1,1740,Gardner Ltd,03-09-2025,38045.36,INR,Maintenance,Finance,85868
c60d90b7-d571-4e00-b4f4-2c1ccf6ea266,9270,Burns and Sons,10-07-2025,12658.33,INR,Refund,Sales,84049
20b083af-23d4-4b9d-a0ab-f5d5c52203b2,8566,"Rose, Howard and Hicks",01-10-2025,14391.76,INR,Maintenance,Finance,96021
1b764a66-efd9-4345-a53f-ee1b19b81e79,7423,Mccoy and Sons,18-09-2025,19993.87,INR,Maintenance,Operations,55214
30c6421e-34bc-4742-a2fe-621f69119a1b,4703,"Burns, Robinson and Brown",04-10-2025,33496.55,INR,Maintenance,HR,74073
22b15501-eddb-49e3-9ff4-14a887d0abb4,7407,"Joyce, Gonzalez and Dawson",03-08-2025,23194.71,INR,Reimbursement,HR,31838
515db072-fc7d-4bb3-8ab1-36cba3e5524a,4243,Jones Inc,05-08-2025,8235.63,INR,Maintenance,Operations,19589
b64a13e8-9ee4-4c42-bed6-3ee779728851,9965,Parks and Sons,05-09-2025,8800.62,INR,Refund,HR,38763
31cfb2a0-6f02-42a9-b133-3bb1cdc86701,9402,Knapp Group,02-06-2025,26150.2,INR,Maintenance,Operations,34893
77d364ae-b797-4f32-b737-b1dfcf8c99db,4770,Rosales-Stanley,17-05-2025,3749.37,INR,Maintenance,Operations,69339
46347016-7130-4a75-8c06-29793ac7833b,9741,Lambert Ltd,28-05-2025,8228.78,INR,Salary,Operations,64430
63d68182-9790-454c-9291-d11a4d79c8e8,7178,Coleman LLC,06-09-2025,38381.31,INR,Refund,Operations,89364
37a529ae-4a57-4d51-8ed2-fa43773bceb1,2945,"Odonnell, Park and Petersen",06-05-2025,3785.21,INR,Refund,Sales,95857
e6e712f3-93a7-4f37-a0be-3c2e4d177551,2174,"Randall, Martin and Lopez",08-06-2025,18425.55,INR,Refund,Finance,20633
efac1c1a-2ed4-4d5b-8cd6-44dabb68aa37,1279,Castaneda and Sons,21-10-2025,2594.56,INR,Salary,Operations,86418
a7fe73a0-4c64-4861-bce9-6d139d6d77fd,6746,Smith-Wilson,20-09-2025,32394.5,INR,Salary,HR,68067
13b6deff-76e9-4c51-a416-b32a6e2ad991,5559,Martinez and Sons,23-10-2025,49475.78,INR,Salary,Operations,73092
f5088758-9542-4b2d-8f54-f196df0d39e8,6933,Davis LLC,22-10-2025,3851.17,INR,Maintenance,IT,50793
44e4c51f-5c53-4ec8-81e3-81f8b54ac42c,2955,Hoffman Group,19-10-2025,43825.37,INR,Purchase,HR,99993
f6ae3017-26c7-407e-8ff9-1c756129057a,5311,Moore-Walker,14-06-2025,24091.28,INR,Salary,HR,77346
2853891c-8039-40e1-91a3-c358608ddce2,6782,Torres and Sons,25-06-2025,681.77,INR,Salary,Operations,76160
3bedbd89-9d3c-4d2e-b1ad-1a3cb5fa6321,1865,"Cannon, Pratt and Meadows",02-08-2025,29338.8,INR,Refund,Finance,74447
08a17b8c-ca68-4391-bd3c-5023dc5a231a,7863,"Hoffman, Little and Oliver",29-09-2025,47361.08,INR,Maintenance,Sales,13097
8f4f8b8d-48de-4f98-8e9f-cd421236d97c,3175,Gordon LLC,26-08-2025,32266.93,INR,Salary,HR,23127
eae7f618-f442-494c-9c95-8afa332b1b57,1241,James Group,01-08-2025,40375.23,INR,Salary,Finance,61077
bfb71f97-16fd-49f0-b56b-f6b9bc9be973,8844,"Espinoza, Nash and Williams",10-10-2025,34120.85,INR,Reimbursement,IT,60937
87d4bc4e-2c6e-43a6-9100-ff680e2eb161,8488,"Williams, Cruz and Gray",05-06-2025,18777.27,INR,Reimbursement,IT,59597
9984eab0-c385-4a49-9e33-6b4eb47f7ff4,6447,Snyder-Watts,30-09-2025,35411.86,INR,Reimbursement,HR,71585
54fdd0b4-5798-4572-a828-404c4ac1c4f8,2434,Perez Inc,28-09-2025,20639.49,INR,Maintenance,Sales,83759
062f109f-46e0-449d-b1ac-422462820807,2889,Whitehead Ltd,09-06-2025,47809.66,INR,Purchase,Operations,76930
90180f0d-f27a-42ab-a2ab-5beab8dbc963,6338,"Stewart, Perkins and Moore",11-10-2025,16389.21,INR,Refund,Finance,25244
990d16ae-f622-4ba8-a27c-36c123d9ff68,4696,"Hall, Chase and Willis",27-08-2025,42480.34,INR,Salary,Operations,52311
c7b33583-3d5f-4025-97e7-595a75decc60,8985,Smith-Moreno,02-05-2025,38281.27,INR,Maintenance,Operations,94201
9574588d-8549-470f-94af-708d26698607,3599,Butler Inc,03-07-2025,45804.6,INR,Refund,IT,36633
d7fda603-06ae-4b9a-b386-b87113448575,4626,Reilly Inc,16-05-2025,25393.83,INR,Reimbursement,Finance,63206
250669a9-a931-4975-88ae-275bb1f3c1cf,3807,Larsen-Harris,04-08-2025,11124.4,INR,Maintenance,Operations,85672
85954989-958a-449b-8bb5-1e5cee53bdaf,7411,Roy and Sons,20-05-2025,29200.31,INR,Maintenance,HR,28640
81ac7e1f-f3c7-47e2-9c3e-05db778b89b8,1000,Lopez and Sons,23-07-2025,10575.96,INR,Purchase,IT,40894
01f47b2d-554c-45f1-8dc1-d546e0e54843,6619,Martinez Group,02-07-2025,28456.58,INR,Salary,IT,39102
8babd242-b78e-4123-b922-b6367401cbf9,3473,Bartlett-Powell,22-08-2025,30088.29,INR,Reimbursement,IT,63587
837ff088-4e4e-4843-b2f0-3e79f4f1dd4a,5337,Heath and Sons,25-08-2025,7682.07,INR,Purchase,Operations,99700
3293418b-d995-4435-a464-0ca666fe1e12,7304,Miller Inc,25-10-2025,5515.71,INR,Refund,HR,23794
06c09449-d602-41ce-a2c2-30d926d26caf,2086,"Trujillo, Parrish and Johnson",31-08-2025,4088.88,INR,Reimbursement,IT,81818
bfda5e1d-f8bd-4f8a-a469-e1c7a5114e6c,2965,Wagner-Davis,10-10-2025,28506.51,INR,Reimbursement,HR,49821
1827edfb-1211-4111-b2c0-4f91f7ebeff5,9157,Owens-Allen,16-06-2025,32818.87,INR,Reimbursement,IT,79746
9e4e078a-19ce-4235-84c5-0f3a98c11efa,5854,"Barnett, Martinez and Flores",17-05-2025,7383.07,INR,Purchase,Finance,87403
a63b02be-33d6-408e-981e-c3c8e9721bc4,5125,Vaughn PLC,09-10-2025,29390.36,INR,Refund,Finance,73384
af00efd4-5fd2-4bb4-a3bb-be074f861496,6228,Butler PLC,25-08-2025,14581.05,INR,Purchase,HR,14013
df75f911-afa8-4654-9a92-6ffe57021bd1,6714,Hogan-Smith,11-09-2025,69260.4,INR,Reimbursement,Sales,97892
f2f39be4-e1be-4634-9280-19532107835b,2068,Henry-Bates,21-09-2025,11806.63,INR,Maintenance,Finance,44698
df66dbf9-5ce0-420f-b068-77ca7f2f276f,9370,"White, Palmer and Cohen",19-08-2025,7625.44,INR,Purchase,Finance,98099
6f92abc8-74a3-4bca-84bd-8f3c26525fac,5796,"Wood, Alvarez and Mccormick",27-09-2025,2859.06,INR,Maintenance,IT,26187
9e8b0544-ab5c-46df-b7fe-fce53e6d3de0,8706,Gutierrez PLC,11-05-2025,48454.36,INR,Refund,HR,65006
9c161f11-c2c8-4640-bc63-b64256e8db29,8762,Flowers LLC,17-05-2025,27002.25,INR,Maintenance,IT,37990
daab9e75-6cd8-43b9-9623-b3ea8e297a92,6617,Pena PLC,22-09-2025,2771.39,INR,Maintenance,HR,87174
57ad1eaa-0143-494b-a463-125febda7902,4948,Johnson Inc,31-08-2025,29215.12,INR,Purchase,Finance,21797
ce55ad0d-9bfa-4202-9688-9390ed401924,2135,Smith Inc,26-09-2025,25353.52,INR,Purchase,Operations,59180
d0e3af45-791b-4e9e-ae3e-1f2e5f4cd00d,5307,Alexander Ltd,28-08-2025,9593.78,INR,Salary,IT,96897
